line,parent_station,service_hour,time_period,comparable_stop_events,share_late_over_5_minutes,median_schedule_difference_seconds,average_delay_when_late_seconds,median_delay_when_late_seconds,station_name
Green,place-amory,8,Morning peak (7-9 AM),927,0.14670981661272922,80.0,487.02941176470586,414.5,Amory Street
Green,place-amory,9,Midday (9 AM-4 PM),953,0.22560335781741866,92.0,497.93023255813955,418.0,Amory Street
Green,place-amory,10,Midday (9 AM-4 PM),881,0.2122587968217934,93.0,562.1283422459893,484.0,Amory Street
Green,place-amory,11,Midday (9 AM-4 PM),918,0.20588235294117646,75.0,568.4074074074074,485.0,Amory Street
Green,place-amory,12,Midday (9 AM-4 PM),878,0.2642369020501139,92.0,490.6034482758621,424.0,Amory Street
Green,place-amory,13,Midday (9 AM-4 PM),857,0.20186697782963828,77.0,560.5895953757225,498.0,Amory Street
Green,place-amory,14,Midday (9 AM-4 PM),858,0.1864801864801865,64.0,568.225,495.5,Amory Street
Green,place-amory,15,Midday (9 AM-4 PM),904,0.23008849557522124,63.0,543.2259615384615,457.0,Amory Street
Green,place-amory,16,Evening peak (4-6 PM),864,0.19212962962962962,17.0,577.289156626506,505.0,Amory Street
Green,place-amory,17,Evening peak (4-6 PM),849,0.254416961130742,104.0,593.8611111111111,515.5,Amory Street
Green,place-amory,18,Night,892,0.2556053811659193,83.5,630.6622807017544,526.5,Amory Street
Green,place-amory,19,Night,857,0.24620770128354727,53.0,572.6492890995261,487.0,Amory Street
Green,place-amory,20,Night,865,0.2115606936416185,69.0,562.7923497267759,472.0,Amory Street
Green,place-amory,21,Night,836,0.2284688995215311,142.0,548.4921465968587,456.0,Amory Street
Green,place-amory,22,Night,818,0.3105134474327628,143.5,530.1023622047244,433.0,Amory Street
Green,place-amory,23,Night,814,0.25184275184275184,119.5,608.7219512195122,490.0,Amory Street
Green,place-armnl,0,Early / night,2963,0.22848464394195073,61.0,582.6100443131462,481.0,Arlington
Green,place-armnl,1,Early / night,764,0.22774869109947643,13.5,638.1206896551724,563.5,Arlington
Green,place-armnl,2,Early / night,49,0.22448979591836735,59.0,535.0,517.0,Arlington
Green,place-armnl,5,Early / night,1366,0.0629575402635432,1.5,449.1046511627907,406.5,Arlington
Green,place-armnl,6,Early / night,3315,0.1282051282051282,20.0,473.68470588235294,424.0,Arlington
Green,place-armnl,7,Morning peak (7-9 AM),3468,0.1061130334486736,-33.5,559.6983695652174,472.0,Arlington
Green,place-armnl,8,Morning peak (7-9 AM),3684,0.18023887079261672,66.0,497.34789156626505,425.0,Arlington
Green,place-armnl,9,Midday (9 AM-4 PM),3716,0.20694294940796557,59.0,510.5370611183355,452.0,Arlington
Green,place-armnl,10,Midday (9 AM-4 PM),3620,0.2345303867403315,81.0,587.9835100117785,496.0,Arlington
Green,place-armnl,11,Midday (9 AM-4 PM),3546,0.21799210377890582,49.0,555.8434670116429,483.0,Arlington
Green,place-armnl,12,Midday (9 AM-4 PM),3521,0.2235160465776768,58.0,524.2909783989835,458.0,Arlington
Green,place-armnl,13,Midday (9 AM-4 PM),3512,0.2320615034168565,91.0,538.5509202453987,481.0,Arlington
Green,place-armnl,14,Midday (9 AM-4 PM),3576,0.2262304250559284,83.0,531.0964153275648,453.0,Arlington
Green,place-armnl,15,Midday (9 AM-4 PM),3565,0.26563814866760166,114.0,562.7001055966209,490.0,Arlington
Green,place-armnl,16,Evening peak (4-6 PM),3629,0.2507577845136401,58.0,565.489010989011,492.5,Arlington
Green,place-armnl,17,Evening peak (4-6 PM),3499,0.27807945127179196,117.0,576.4182939362795,500.0,Arlington
Green,place-armnl,18,Night,3646,0.2564454196379594,86.0,598.0021390374332,505.0,Arlington
Green,place-armnl,19,Night,3591,0.2926761347813979,111.0,560.8353948620362,480.0,Arlington
Green,place-armnl,20,Night,3602,0.2348695169350361,79.5,538.7044917257683,479.0,Arlington
Green,place-armnl,21,Night,3592,0.23580178173719377,98.0,541.0141676505312,474.0,Arlington
Green,place-armnl,22,Night,3461,0.3155157468939613,152.0,553.4826007326008,472.0,Arlington
Green,place-armnl,23,Night,3328,0.2824519230769231,119.0,582.5723404255319,496.0,Arlington
Green,place-babck,0,Early / night,620,0.18064516129032257,44.5,594.3035714285714,517.0,Babcock Street
Green,place-babck,1,Early / night,244,0.21721311475409835,29.0,646.433962264151,477.0,Babcock Street
Green,place-babck,2,Early / night,24,0.125,-276.5,719.3333333333334,719.0,Babcock Street
Green,place-babck,5,Early / night,282,0.04609929078014184,29.0,454.3076923076923,340.0,Babcock Street
Green,place-babck,6,Early / night,728,0.08928571428571429,42.0,466.87692307692305,396.0,Babcock Street
Green,place-babck,7,Morning peak (7-9 AM),888,0.10022522522522523,36.0,454.13483146067415,395.0,Babcock Street
Green,place-babck,8,Morning peak (7-9 AM),921,0.16395222584147665,79.0,483.1324503311258,396.0,Babcock Street
Green,place-babck,9,Midday (9 AM-4 PM),944,0.20127118644067796,101.5,493.4526315789474,422.0,Babcock Street
Green,place-babck,10,Midday (9 AM-4 PM),905,0.225414364640884,94.0,539.1078431372549,457.5,Babcock Street
Green,place-babck,11,Midday (9 AM-4 PM),918,0.2047930283224401,78.5,561.3510638297872,460.5,Babcock Street
Green,place-babck,12,Midday (9 AM-4 PM),854,0.2154566744730679,104.0,501.95652173913044,440.0,Babcock Street
Green,place-babck,13,Midday (9 AM-4 PM),870,0.21264367816091953,68.5,544.9351351351352,452.0,Babcock Street
Green,place-babck,14,Midday (9 AM-4 PM),872,0.17775229357798164,62.5,559.0709677419355,487.0,Babcock Street
Green,place-babck,15,Midday (9 AM-4 PM),901,0.19866814650388456,68.0,553.9329608938548,465.0,Babcock Street
Green,place-babck,16,Evening peak (4-6 PM),859,0.1909196740395809,21.0,556.8048780487804,473.0,Babcock Street
Green,place-babck,17,Evening peak (4-6 PM),863,0.23290845886442643,53.0,570.8159203980099,487.0,Babcock Street
Green,place-babck,18,Night,885,0.25536723163841807,98.0,618.3672566371681,532.0,Babcock Street
Green,place-babck,19,Night,863,0.22595596755504055,80.0,587.8153846153846,484.0,Babcock Street
Green,place-babck,20,Night,864,0.20601851851851852,64.5,564.3370786516854,457.0,Babcock Street
Green,place-babck,21,Night,820,0.2048780487804878,91.5,538.8928571428571,469.5,Babcock Street
Green,place-babck,22,Night,813,0.27552275522755226,127.0,515.1964285714286,409.0,Babcock Street
Green,place-babck,23,Night,811,0.22441430332922319,83.0,599.7087912087912,507.0,Babcock Street
Green,place-balsq,0,Early / night,703,0.1251778093883357,-86.0,629.0227272727273,549.0,Ball Square
Green,place-balsq,1,Early / night,389,0.12853470437017994,-285.0,626.6,499.0,Ball Square
Green,place-balsq,2,Early / night,38,0.02631578947368421,-653.5,315.0,315.0,Ball Square
Green,place-balsq,4,Early / night,47,0.0,-554.0,,,Ball Square
Green,place-balsq,5,Early / night,780,0.035897435897435895,-20.5,517.1071428571429,388.5,Ball Square
Green,place-balsq,6,Early / night,1165,0.04291845493562232,-73.0,571.92,444.0,Ball Square
Green,place-balsq,7,Morning peak (7-9 AM),977,0.044012282497441144,-52.0,552.9302325581396,450.0,Ball Square
Green,place-balsq,8,Morning peak (7-9 AM),956,0.058577405857740586,-24.0,547.0,417.0,Ball Square
Green,place-balsq,9,Midday (9 AM-4 PM),930,0.06129032258064516,-40.5,442.63157894736844,394.0,Ball Square
Green,place-balsq,10,Midday (9 AM-4 PM),971,0.07106076210092688,-4.0,559.7971014492754,434.0,Ball Square
Green,place-balsq,11,Midday (9 AM-4 PM),933,0.0857449088960343,-36.0,580.35,469.5,Ball Square
Green,place-balsq,12,Midday (9 AM-4 PM),920,0.075,-2.0,575.5072463768116,433.0,Ball Square
Green,place-balsq,13,Midday (9 AM-4 PM),923,0.07692307692307693,-27.0,574.2535211267606,451.0,Ball Square
Green,place-balsq,14,Midday (9 AM-4 PM),941,0.07545164718384698,-9.0,508.3943661971831,445.0,Ball Square
Green,place-balsq,15,Midday (9 AM-4 PM),917,0.08505997818974918,7.0,531.0384615384615,435.5,Ball Square
Green,place-balsq,16,Evening peak (4-6 PM),944,0.09957627118644068,-4.5,616.0531914893617,526.0,Ball Square
Green,place-balsq,17,Evening peak (4-6 PM),941,0.09458023379383634,13.0,561.0786516853933,492.0,Ball Square
Green,place-balsq,18,Night,949,0.17070600632244468,38.0,621.7901234567901,532.0,Ball Square
Green,place-balsq,19,Night,976,0.1362704918032787,17.0,603.0,509.0,Ball Square
Green,place-balsq,20,Night,992,0.10080645161290322,6.0,546.51,467.0,Ball Square
Green,place-balsq,21,Night,952,0.07563025210084033,-2.5,556.0833333333334,458.0,Ball Square
Green,place-balsq,22,Night,969,0.1001031991744066,0.0,571.5257731958762,475.0,Ball Square
Green,place-balsq,23,Night,969,0.13415892672858618,18.0,601.7384615384616,499.5,Ball Square
Green,place-bckhl,0,Early / night,937,0.16969050160085378,-58.0,533.4088050314465,449.0,Back of the Hill
Green,place-bckhl,1,Early / night,158,0.23417721518987342,14.0,579.7027027027027,508.0,Back of the Hill
Green,place-bckhl,2,Early / night,16,0.1875,235.5,434.0,460.0,Back of the Hill
Green,place-bckhl,5,Early / night,190,0.010526315789473684,-312.0,430.0,430.0,Back of the Hill
Green,place-bckhl,6,Early / night,772,0.07253886010362694,-150.0,501.73214285714283,399.0,Back of the Hill
Green,place-bckhl,7,Morning peak (7-9 AM),916,0.0906113537117904,-179.5,626.9036144578313,482.0,Back of the Hill
Green,place-bckhl,8,Morning peak (7-9 AM),920,0.10108695652173913,-122.5,538.4623655913979,486.0,Back of the Hill
Green,place-bckhl,9,Midday (9 AM-4 PM),948,0.20042194092827004,2.0,495.43684210526317,426.5,Back of the Hill
Green,place-bckhl,10,Midday (9 AM-4 PM),883,0.18459796149490373,-22.0,556.7852760736197,503.0,Back of the Hill
Green,place-bckhl,11,Midday (9 AM-4 PM),896,0.15736607142857142,-68.0,536.2269503546099,446.0,Back of the Hill
Green,place-bckhl,12,Midday (9 AM-4 PM),870,0.14482758620689656,-88.5,560.436507936508,499.0,Back of the Hill
Green,place-bckhl,13,Midday (9 AM-4 PM),942,0.16454352441613587,-42.0,516.5096774193548,456.0,Back of the Hill
Green,place-bckhl,14,Midday (9 AM-4 PM),883,0.17440543601359004,-22.0,514.0974025974026,423.0,Back of the Hill
Green,place-bckhl,15,Midday (9 AM-4 PM),950,0.1568421052631579,-53.5,558.3221476510067,471.0,Back of the Hill
Green,place-bckhl,16,Evening peak (4-6 PM),916,0.1648471615720524,-95.0,529.9006622516556,459.0,Back of the Hill
Green,place-bckhl,17,Evening peak (4-6 PM),904,0.21349557522123894,-10.5,579.3730569948186,494.0,Back of the Hill
Green,place-bckhl,18,Night,954,0.259958071278826,89.5,600.3790322580645,515.5,Back of the Hill
Green,place-bckhl,19,Night,931,0.24812030075187969,34.0,599.1645021645022,529.0,Back of the Hill
Green,place-bckhl,20,Night,951,0.13144058885383805,-137.0,621.688,551.0,Back of the Hill
Green,place-bckhl,21,Night,939,0.14057507987220447,-92.0,594.0530303030303,512.0,Back of the Hill
Green,place-bckhl,22,Night,977,0.21903787103377687,46.0,594.5467289719626,494.5,Back of the Hill
Green,place-bckhl,23,Night,894,0.16778523489932887,-57.5,589.8933333333333,484.5,Back of the Hill
Green,place-bcnfd,0,Early / night,606,0.26897689768976896,119.0,597.5644171779142,500.0,Beaconsfield
Green,place-bcnfd,1,Early / night,373,0.24664879356568364,55.0,639.25,557.0,Beaconsfield
Green,place-bcnfd,2,Early / night,34,0.4411764705882353,222.0,584.2666666666667,553.0,Beaconsfield
Green,place-bcnfd,5,Early / night,356,0.06741573033707865,98.5,450.8333333333333,445.5,Beaconsfield
Green,place-bcnfd,6,Early / night,725,0.16413793103448276,75.0,466.7647058823529,412.0,Beaconsfield
Green,place-bcnfd,7,Morning peak (7-9 AM),796,0.2185929648241206,86.0,562.2183908045977,469.0,Beaconsfield
Green,place-bcnfd,8,Morning peak (7-9 AM),866,0.23787528868360278,108.0,535.8932038834952,464.5,Beaconsfield
Green,place-bcnfd,9,Midday (9 AM-4 PM),871,0.23191733639494833,82.0,563.2425742574258,484.5,Beaconsfield
Green,place-bcnfd,10,Midday (9 AM-4 PM),841,0.2473246135552913,68.0,558.6923076923077,462.5,Beaconsfield
Green,place-bcnfd,11,Midday (9 AM-4 PM),830,0.29156626506024097,123.0,573.702479338843,484.5,Beaconsfield
Green,place-bcnfd,12,Midday (9 AM-4 PM),825,0.2884848484848485,153.0,575.563025210084,492.5,Beaconsfield
Green,place-bcnfd,13,Midday (9 AM-4 PM),857,0.3115519253208868,147.0,582.2059925093633,505.0,Beaconsfield
Green,place-bcnfd,14,Midday (9 AM-4 PM),862,0.3236658932714617,176.0,574.9605734767025,497.0,Beaconsfield
Green,place-bcnfd,15,Midday (9 AM-4 PM),887,0.3506200676437429,171.0,565.8424437299035,486.0,Beaconsfield
Green,place-bcnfd,16,Evening peak (4-6 PM),880,0.3465909090909091,151.5,580.5475409836066,501.0,Beaconsfield
Green,place-bcnfd,17,Evening peak (4-6 PM),845,0.2982248520710059,138.0,577.313492063492,494.0,Beaconsfield
Green,place-bcnfd,18,Night,861,0.3507549361207898,196.0,601.2152317880794,496.0,Beaconsfield
Green,place-bcnfd,19,Night,883,0.3567383918459796,190.0,575.9619047619047,497.0,Beaconsfield
Green,place-bcnfd,20,Night,883,0.30804077010192527,156.0,584.0073529411765,498.0,Beaconsfield
Green,place-bcnfd,21,Night,900,0.2777777777777778,132.5,583.5,475.5,Beaconsfield
Green,place-bcnfd,22,Night,819,0.2796092796092796,147.0,607.8515283842795,518.0,Beaconsfield
Green,place-bcnfd,23,Night,848,0.294811320754717,142.5,583.008,475.5,Beaconsfield
Green,place-bcnwa,0,Early / night,608,0.23026315789473684,35.0,596.3928571428571,513.0,Washington Square
Green,place-bcnwa,1,Early / night,217,0.31336405529953915,108.0,730.0441176470588,635.5,Washington Square
Green,place-bcnwa,2,Early / night,27,0.25925925925925924,-53.0,688.8571428571429,720.0,Washington Square
Green,place-bcnwa,5,Early / night,401,0.04239401496259352,12.0,412.7647058823529,377.0,Washington Square
Green,place-bcnwa,6,Early / night,774,0.13824289405684753,53.5,485.97196261682245,428.0,Washington Square
Green,place-bcnwa,7,Morning peak (7-9 AM),900,0.07333333333333333,27.0,527.2272727272727,430.0,Washington Square
Green,place-bcnwa,8,Morning peak (7-9 AM),974,0.12525667351129363,69.0,502.3114754098361,419.0,Washington Square
Green,place-bcnwa,9,Midday (9 AM-4 PM),986,0.24239350912778904,120.0,492.97907949790795,442.0,Washington Square
Green,place-bcnwa,10,Midday (9 AM-4 PM),929,0.23896663078579117,95.0,554.0540540540541,491.5,Washington Square
Green,place-bcnwa,11,Midday (9 AM-4 PM),933,0.1939978563772776,71.0,542.9779005524862,456.0,Washington Square
Green,place-bcnwa,12,Midday (9 AM-4 PM),893,0.21612541993281076,75.0,534.3367875647668,456.0,Washington Square
Green,place-bcnwa,13,Midday (9 AM-4 PM),911,0.18880351262349068,90.0,531.0581395348837,450.5,Washington Square
Green,place-bcnwa,14,Midday (9 AM-4 PM),923,0.18743228602383533,74.0,529.820809248555,446.0,Washington Square
Green,place-bcnwa,15,Midday (9 AM-4 PM),937,0.19423692636072573,82.0,553.1648351648352,472.5,Washington Square
Green,place-bcnwa,16,Evening peak (4-6 PM),946,0.23890063424947147,122.0,542.9203539823009,457.0,Washington Square
Green,place-bcnwa,17,Evening peak (4-6 PM),884,0.23076923076923078,91.0,541.7254901960785,479.5,Washington Square
Green,place-bcnwa,18,Night,936,0.2692307692307692,115.5,609.3373015873016,501.0,Washington Square
Green,place-bcnwa,19,Night,956,0.1903765690376569,59.5,561.9395604395604,481.0,Washington Square
Green,place-bcnwa,20,Night,922,0.2635574837310195,118.5,547.9876543209876,493.0,Washington Square
Green,place-bcnwa,21,Night,921,0.2258414766558089,67.0,552.8942307692307,482.5,Washington Square
Green,place-bcnwa,22,Night,873,0.18671248568155785,49.0,566.9263803680982,494.0,Washington Square
Green,place-bcnwa,23,Night,796,0.2952261306532663,121.5,672.9191489361702,547.0,Washington Square
Green,place-bland,0,Early / night,669,0.23318385650224216,68.0,573.8333333333334,473.5,Blandford Street
Green,place-bland,1,Early / night,205,0.18048780487804877,-2.0,648.1351351351351,499.0,Blandford Street
Green,place-bland,2,Early / night,22,0.13636363636363635,-163.5,635.0,515.0,Blandford Street
Green,place-bland,5,Early / night,216,0.041666666666666664,-7.5,511.55555555555554,383.0,Blandford Street
Green,place-bland,6,Early / night,781,0.11651728553137004,36.0,473.5824175824176,403.0,Blandford Street
Green,place-bland,7,Morning peak (7-9 AM),879,0.06939704209328783,-41.0,526.5573770491803,435.0,Blandford Street
Green,place-bland,8,Morning peak (7-9 AM),924,0.13203463203463203,43.5,476.3032786885246,422.0,Blandford Street
Green,place-bland,9,Midday (9 AM-4 PM),940,0.2074468085106383,67.5,510.8205128205128,429.0,Blandford Street
Green,place-bland,10,Midday (9 AM-4 PM),918,0.20588235294117646,60.5,562.015873015873,473.0,Blandford Street
Green,place-bland,11,Midday (9 AM-4 PM),908,0.20044052863436124,40.5,556.4560439560439,460.5,Blandford Street
Green,place-bland,12,Midday (9 AM-4 PM),869,0.25431530494821636,90.0,509.14027149321265,432.0,Blandford Street
Green,place-bland,13,Midday (9 AM-4 PM),870,0.18620689655172415,46.5,548.9074074074074,471.0,Blandford Street
Green,place-bland,14,Midday (9 AM-4 PM),866,0.17782909930715934,18.5,574.512987012987,493.5,Blandford Street
Green,place-bland,15,Midday (9 AM-4 PM),878,0.22779043280182232,80.5,547.405,465.0,Blandford Street
Green,place-bland,16,Evening peak (4-6 PM),860,0.18023255813953487,1.0,603.5741935483871,531.0,Blandford Street
Green,place-bland,17,Evening peak (4-6 PM),850,0.2564705882352941,69.0,591.5,529.0,Blandford Street
Green,place-bland,18,Night,887,0.2322435174746336,73.0,627.6262135922331,522.5,Blandford Street
Green,place-bland,19,Night,867,0.2710495963091119,88.0,549.468085106383,470.0,Blandford Street
Green,place-bland,20,Night,859,0.21769499417927823,75.0,588.0,501.0,Blandford Street
Green,place-bland,21,Night,824,0.2645631067961165,124.5,519.8119266055046,443.5,Blandford Street
Green,place-bland,22,Night,809,0.33250927070457353,179.0,525.4386617100372,429.0,Blandford Street
Green,place-bland,23,Night,814,0.22604422604422605,72.0,615.5869565217391,519.0,Blandford Street
Green,place-bndhl,0,Early / night,355,0.28450704225352114,64.0,594.6633663366337,506.0,Brandon Hall
Green,place-bndhl,1,Early / night,128,0.421875,191.0,712.425925925926,609.0,Brandon Hall
Green,place-bndhl,2,Early / night,17,0.29411764705882354,-21.0,706.6,707.0,Brandon Hall
Green,place-bndhl,5,Early / night,229,0.017467248908296942,-1.0,340.0,338.0,Brandon Hall
Green,place-bndhl,6,Early / night,473,0.19238900634249473,81.0,486.24175824175825,418.0,Brandon Hall
Green,place-bndhl,7,Morning peak (7-9 AM),551,0.10344827586206896,46.0,470.0175438596491,419.0,Brandon Hall
Green,place-bndhl,8,Morning peak (7-9 AM),585,0.17435897435897435,111.0,464.4313725490196,416.0,Brandon Hall
Green,place-bndhl,9,Midday (9 AM-4 PM),577,0.3379549393414211,176.0,526.5846153846154,474.0,Brandon Hall
Green,place-bndhl,10,Midday (9 AM-4 PM),576,0.3038194444444444,146.0,594.4742857142858,555.0,Brandon Hall
Green,place-bndhl,11,Midday (9 AM-4 PM),551,0.25045372050816694,123.0,541.8260869565217,445.0,Brandon Hall
Green,place-bndhl,12,Midday (9 AM-4 PM),535,0.24485981308411214,117.0,549.5801526717557,456.0,Brandon Hall
Green,place-bndhl,13,Midday (9 AM-4 PM),542,0.24169741697416974,115.5,518.2977099236641,441.0,Brandon Hall
Green,place-bndhl,14,Midday (9 AM-4 PM),546,0.23626373626373626,113.0,500.06976744186045,430.0,Brandon Hall
Green,place-bndhl,15,Midday (9 AM-4 PM),581,0.23235800344234078,103.0,536.8,448.0,Brandon Hall
Green,place-bndhl,16,Evening peak (4-6 PM),570,0.26842105263157895,135.5,549.7973856209151,481.0,Brandon Hall
Green,place-bndhl,17,Evening peak (4-6 PM),546,0.2765567765567766,122.5,537.5165562913908,494.0,Brandon Hall
Green,place-bndhl,18,Night,562,0.29359430604982206,142.5,586.7515151515152,497.0,Brandon Hall
Green,place-bndhl,19,Night,575,0.2678260869565217,111.0,556.2987012987013,483.0,Brandon Hall
Green,place-bndhl,20,Night,573,0.34904013961605584,171.0,538.71,486.5,Brandon Hall
Green,place-bndhl,21,Night,560,0.29642857142857143,97.5,586.710843373494,527.0,Brandon Hall
Green,place-bndhl,22,Night,508,0.2578740157480315,114.0,580.7938931297709,512.0,Brandon Hall
Green,place-bndhl,23,Night,471,0.3354564755838641,164.0,731.5316455696203,638.0,Brandon Hall
Green,place-boyls,0,Early / night,3034,0.23862887277521425,72.0,584.3080110497237,484.0,Boylston
Green,place-boyls,1,Early / night,764,0.21465968586387435,-13.0,652.2378048780488,583.5,Boylston
